age,ed,lninc,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,longmon,lnlongmon,tollten,equipten,cardmon,cardten,wireten,hourstv,income,total_spend,total_spend_ln,birthmonth,jobcat,union,employ,retire,default,marital,homeown,address,carbuy,commute,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,polparty,polcontrib,vote,cardfee,cardtenure,card2fee,card2tenure,active,churn,tollfree,equip,callcard,wireless,multline,voice,pager,callid,callwait,forward,confer,ebill,owntv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,region_2,region_3,region_4,region_5,townsize_2,townsize_3,townsize_4,townsize_5,gender_1,agecat_3,agecat_4,agecat_5,agecat_6,edcat_2,edcat_3,edcat_4,edcat_5,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,spousedcat_1,spousedcat_2,spousedcat_3,spousedcat_4,spousedcat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,cars_7,cars_8,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4
36,20,3.713572066704308,0.7000000000000001,0.035014,-3.3520072974713964,0.25198600000000004,-1.3783817485695362,2,9,0,2,0,0,0,0,7,13.5,25.0,6.45,1.864080130807681,102.1,0.0,64.25,345.0,113.95,24,41,770.0799999999999,6.646494405554799,12,1,0,2,0,1,0,1,10,0,4,1,0,0,1,1,0,0,0,0,0,1,1,1,0,2,0,3,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
69,12,2.4849066497880004,9.8,0.10348800000000001,-2.2682996150274954,1.0725120000000001,0.07000356056862964,2,1,1,0,0,0,0,0,0,8.200000000000001,22.0,2.55,0.9360933591703348,205.35,0.0,34.75,285.0,0.0,0,12,351.12,5.861128045379979,12,2,0,3,1,0,1,1,21,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
79,16,2.302585092994046,20.5,0.30134999999999995,-1.1994828990530841,1.7486499999999998,0.5588440616598588,1,0,0,0,0,0,0,0,0,6.2,21.0,37.8,3.632309102625542,0.0,0.0,44.75,2895.0,0.0,15,10,104.42,4.648421227982406,4,2,0,5,1,0,0,0,21,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,34,0,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
50,20,5.111987788356544,6.4,2.3372800000000002,0.8489878601043026,8.28672,2.1146542334355787,3,2,1,1,0,0,0,0,0,91.60000000000001,22.0,31.3,3.4436180975461075,0.0,0.0,30.75,2110.0,0.0,23,166,950.3700000000001,6.856851382453609,4,6,1,17,0,0,1,1,19,0,8,1,0,0,0,1,0,0,1,0,0,0,0,1,0,32,1,30,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
37,14,3.5263605246161616,0.8,0.03316008,-3.4016901129336294,0.26248000000000005,-1.3375803903292907,4,0,0,0,0,0,0,0,0,19.1,30.0,12.5,2.5257286443082556,741.15,0.0,18.5,670.0,0.0,27,34,478.12,6.16986174700978,8,1,0,9,0,0,1,0,8,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,19,0,17,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
37,14,4.442651256490317,11.5,7.829775000000001,2.0579337739576515,1.9452249999999998,0.6653776516137847,4,6,0,0,3,0,3,0,0,43.7,20.0,4.05,1.3987168811184478,0.0,0.0,22.5,55.0,0.0,28,85,487.06000000000006,6.188387318779109,10,6,0,10,0,1,1,1,16,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
19,14,3.4657359027997265,1.9,0.15017599999999998,-1.89594733937013,0.457824,-0.7812704481982135,5,3,3,0,0,0,0,0,0,15.200000000000001,18.0,5.55,1.713797927758343,83.4,0.0,64.25,185.0,42.15,18,32,128.66,4.857173265982854,3,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
56,17,5.389071729816501,7.000000000000001,5.212200000000001,1.651002031511793,10.1178,2.314296248922057,1,5,0,3,0,0,0,0,0,46.1,15.0,23.5,3.1570004211501135,0.0,2324.95,38.5,2400.0,1406.55,12,219,775.28,6.653224254426295,7,1,0,16,0,0,0,0,19,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,33,0,23,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
21,13,3.044522437723423,2.1,0.039249,-3.2378293127852884,0.401751,-0.9119227852574697,5,6,0,1,0,0,0,0,5,10.5,24.0,8.9,2.186051276738094,0.0,0.0,0.0,0.0,0.0,30,21,183.08,5.209923215785442,10,2,0,0,0,1,1,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
38,16,3.784189633918261,6.0,1.2698399999999999,0.2388909082818488,1.3701599999999998,0.31492752134197627,3,0,0,0,0,0,0,0,0,20.0,16.0,5.2,1.6486586255873816,105.45,0.0,0.0,0.0,0.0,19,44,1230.27,7.114988936472308,12,1,0,9,0,0,0,1,13,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
64,19,3.7376696182833684,23.400000000000002,4.452084000000001,1.4933723011598299,5.375916,1.681928978098777,1,2,2,0,0,0,0,0,0,22.200000000000003,22.0,5.5,1.7047480922384253,411.7,748.25,35.5,605.0,978.2,18,42,652.01,6.480059899232349,6,2,0,6,0,0,0,0,32,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
77,21,2.5649493574615367,7.7,0.24324299999999996,-1.4136943353085052,0.7577569999999999,-0.27739252521160485,1,1,1,0,0,0,0,0,0,-1.0,23.0,11.35,2.4292177439274116,0.0,1295.1,27.25,1225.0,0.0,21,13,316.34000000000003,5.756817584535343,5,2,0,7,1,0,0,1,48,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,0,17,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
62,13,5.605838763584888,23.0,14.280358400000008,2.65891009010391,19.23444,2.9567024221854403,2,0,0,0,0,0,0,0,0,88.80000000000001,28.0,23.45,3.1548704948922883,3977.270500000003,0.0,27.75,1945.0,3527.5,23,276,654.26,6.483504825970557,6,6,0,25,0,1,1,1,39,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,38,0,30,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
39,16,4.418840607796598,1.2,0.932256,-0.07014782390208385,0.11429904,-2.1682409342213766,5,13,0,0,0,0,0,0,11,31.0,34.0,7.0,1.9459101490553132,337.9,519.15,10.25,175.0,0.0,14,83,1562.0900000000001,7.353779947177653,7,2,0,5,0,1,1,0,15,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
19,14,2.833213344056216,4.3,0.198101,-1.6189782773347947,0.532899,-0.6294233662058374,1,0,0,0,0,0,0,0,0,7.2,28.0,10.9,2.388762789235098,0.0,486.7,15.25,245.0,0.0,23,17,97.68,4.581696829802449,4,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
74,13,3.1354942159291497,10.6,0.40714599999999995,-0.8985834355063023,2.0308539999999997,0.7084563942437853,2,4,0,0,0,0,0,0,4,11.600000000000001,19.0,63.3,4.147885329150131,2412.25,0.0,15.25,1040.0,0.0,14,23,152.89,5.029718708572522,8,2,0,17,1,0,1,1,29,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,40,0,30,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
39,20,3.8918202981106265,10.7,2.8207340000000003,1.0369971347700433,2.422266,0.8847034656899976,1,1,0,1,0,0,0,0,0,30.0,33.0,17.5,2.8622008809294686,0.0,1524.05,26.75,1100.0,0.0,18,49,111.38,4.7129477781615225,4,2,0,1,0,0,0,0,12,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,21,0,15,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
40,19,4.418840607796598,6.6000000000000005,3.4894860000000003,1.2497544474309128,1.9885140000000003,0.6873876261236003,1,2,2,0,0,0,0,0,0,41.300000000000004,20.0,5.05,1.6193882432872684,376.55,0.0,44.75,900.0,568.05,17,83,997.8500000000001,6.905602964413994,3,1,0,5,0,0,0,1,17,1,10,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,0,6,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
41,14,4.07753744390572,0.7000000000000001,0.047436,-3.0483738448795883,0.306564,-1.1823287362680646,1,2,2,0,0,0,0,0,0,33.6,29.0,6.2,1.824549292051046,0.0,1824.75,7.25,370.0,1152.85,19,59,329.16,5.796543954737512,6,6,0,16,0,0,0,1,17,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,17,0,14,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
25,15,2.772588722239781,3.5999999999999996,0.198144,-1.6187612398949847,0.37785599999999997,-0.9732421083242939,4,2,1,0,1,0,0,0,0,-1.0,15.0,4.45,1.4929040961781488,0.0,253.25,0.0,0.0,0.0,28,16,313.99,5.749361138267365,5,5,0,2,0,0,1,0,5,0,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
42,17,3.4339872044851463,6.6000000000000005,0.8797800000000001,-0.12808340276509408,1.16622,0.15376774937589355,5,5,1,0,0,0,0,0,4,12.9,25.0,22.35,3.106826321059578,1173.2,1918.8,14.25,830.0,0.0,20,31,1729.45,7.455558717869698,6,2,0,0,0,0,1,1,14,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24,1,23,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
44,9,3.4011973816621555,5.0,0.5805,-0.5438654778441908,0.9195,-0.08392523493776129,3,13,1,0,0,0,0,0,11,12.100000000000001,24.0,5.4,1.6863989535702288,1037.3,1037.85,58.75,1500.0,684.3,19,30,309.5,5.734958092124651,9,2,1,4,0,0,0,1,12,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,17,0,16,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
32,13,3.332204510175204,10.4,0.416416,-0.8760705183877903,2.495584,0.9145227699500823,2,6,2,0,0,0,0,0,4,10.4,31.0,3.35,1.208960345836975,0.0,0.0,0.0,0.0,0.0,14,28,117.57000000000001,4.76703390087965,12,6,0,10,0,0,1,1,9,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,7,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
45,18,4.5217885770490405,5.6000000000000005,3.060288,1.1185090291825603,2.0917120000000002,0.7379828694216481,1,7,1,0,0,0,0,0,6,40.300000000000004,27.0,1.85,0.6151856390902335,267.4,0.0,11.0,105.0,0.0,18,92,433.8,6.072583598392774,7,1,1,5,0,1,0,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
29,11,3.5553480614894135,21.0,3.2781,1.1872639862626722,4.071899999999999,1.4041097209898918,1,1,0,0,0,1,0,0,0,17.900000000000002,18.0,3.25,1.1786549963416462,0.0,0.0,0.0,0.0,0.0,23,35,516.19,6.246474914760563,11,1,0,5,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,12,3.7612001156935624,16.6,4.803874,1.5694226757305594,2.3341260000000004,0.8476375169830851,3,0,0,0,0,0,0,0,0,18.7,17.0,3.4,1.2237754316221157,0.0,0.0,0.0,0.0,0.0,15,43,508.28000000000003,6.231032476836334,2,1,0,8,0,0,0,0,12,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
31,13,3.6109179126442243,1.2,0.074592,-2.59572201612879,0.369408,-0.9958535547108407,1,0,0,0,0,0,0,0,0,19.700000000000003,21.0,15.95,2.7694588292308535,1278.45,2797.05,23.75,1520.0,0.0,18,37,287.44,5.661014142805263,7,6,0,7,0,0,0,1,11,0,8,1,0,0,1,0,0,0,1,0,1,0,1,1,0,13,0,13,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
36,16,3.7612001156935624,8.200000000000001,1.805312,0.5907334300330492,1.7206880000000002,0.5427242108466888,4,8,2,0,0,0,0,0,6,23.0,28.0,10.9,2.388762789235098,0.0,723.2,0.0,0.0,0.0,22,43,897.66,6.799791377454196,9,2,0,2,0,1,1,1,10,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
