region,townsize,gender,agecat,birthmonth,edcat,jobcat,union,employ,empcat,retire,inccat,default,jobsat,marital,spousedcat,homeown,hometype,address,addresscat,cars,carown,cartype,carcatvalue,carbought,carbuy,commute,commutecat,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,churn,tollfree,equip,callcard,wireless,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
3,3,1,5,June,2,6,0,25,5,0,5,1,2,1,2,1,1,39,5,2,1,0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,6,1,0,1,4,1,3,0,38,5,1,1,4,0,30,5,0,2,0,1,0,1,1,1,1,0,3,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
3,2,1,4,July,3,2,0,5,2,0,4,1,3,1,3,0,2,15,3,1,1,1,2,1,1,4,3,1,0,0,1,0,0,0,0,0,0,9,4,0,0,0,1,4,3,0,6,3,4,1,1,0,5,2,1,3,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
1,3,0,2,April,2,1,0,0,1,0,1,1,1,0,-1,1,1,0,1,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4,0,0,1,2,1,2,0,1,1,4,4,4,1,1,1,1,1,0,0,1,1,0,1,0,0,2,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
4,2,1,6,August,2,2,0,17,5,1,1,0,4,1,4,1,2,29,5,2,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,9,6,0,0,0,2,4,2,1,40,5,3,3,4,0,30,5,0,2,1,1,0,1,0,1,1,0,3,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0
5,4,1,4,April,5,2,0,1,1,0,2,0,2,0,-1,0,2,12,3,1,1,0,2,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,6,1,0,1,4,3,4,0,21,5,2,1,1,0,15,4,0,3,1,0,1,1,0,1,1,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
4,1,1,4,March,4,1,0,5,2,0,4,0,4,0,-1,1,1,17,4,1,1,1,3,0,1,10,5,0,0,0,0,0,0,0,0,0,1,9,4,1,0,1,1,1,2,0,6,3,4,4,4,0,6,3,0,1,0,1,0,1,1,0,1,1,2,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
4,3,0,4,June,2,6,0,16,5,0,3,0,1,0,-1,1,1,17,4,1,1,1,2,1,0,4,3,0,0,0,1,1,0,0,1,0,0,9,5,0,0,0,2,3,4,0,17,5,4,2,1,0,14,4,0,3,0,0,1,1,1,1,0,0,2,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0
4,1,1,3,May,3,5,0,2,2,0,1,0,3,1,3,0,1,5,2,0,-1,-1,-1,-1,0,10,5,0,0,1,0,0,0,0,0,0,1,9,3,0,1,0,3,3,2,0,8,3,4,1,1,0,4,2,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
4,4,1,4,June,4,2,0,0,1,0,2,0,4,1,2,1,1,14,3,1,1,1,1,1,0,8,4,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,1,4,3,0,24,5,4,3,1,1,23,5,0,1,0,1,1,1,0,1,1,1,3,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
2,2,0,4,September,1,2,1,4,2,0,2,0,1,0,-1,1,1,12,3,1,1,1,1,0,1,5,3,0,0,0,0,1,0,0,1,0,0,9,4,1,0,0,5,2,2,0,17,5,2,4,3,0,16,5,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0
1,5,1,3,December,2,6,0,10,3,0,2,0,5,1,3,1,1,9,3,6,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,5,0,1,1,3,3,2,0,7,3,2,1,4,0,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
3,3,0,4,July,4,1,1,5,2,0,4,1,2,0,-1,0,2,18,4,2,1,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,4,2,0,9,3,3,1,4,0,7,3,1,2,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
2,1,1,3,November,1,1,0,5,2,0,2,1,3,0,-1,1,1,1,1,4,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4,0,0,1,4,3,2,0,3,2,2,4,2,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
3,1,1,3,February,2,1,0,8,3,0,2,0,3,0,-1,0,2,12,3,3,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,2,3,0,0,0,3,4,4,0,5,2,2,4,4,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0
4,4,0,3,July,2,6,0,7,3,0,2,0,1,0,-1,1,1,11,3,1,1,1,1,1,0,8,4,1,0,0,1,0,0,0,1,0,1,9,3,0,1,1,2,4,2,0,13,4,4,4,2,0,13,4,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
1,4,1,4,September,3,2,0,2,2,0,2,1,3,1,1,1,3,10,3,2,1,1,2,1,0,3,2,1,0,1,0,0,0,0,0,0,0,9,2,0,0,0,1,4,3,0,11,4,2,1,2,0,7,3,1,2,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1,3,1,5,May,3,2,0,7,3,0,2,0,2,0,-1,1,1,24,4,0,-1,-1,-1,-1,0,4,3,0,0,0,1,0,0,0,1,0,1,9,4,0,0,0,3,2,2,0,12,4,2,2,4,0,14,4,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1
5,5,1,4,April,1,4,0,15,4,0,2,0,3,1,2,1,1,11,3,2,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,9,4,0,0,0,2,2,1,0,28,5,5,2,1,0,21,5,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
1,1,0,2,December,1,6,0,4,2,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,9,3,1,0,1,2,4,1,0,3,2,3,4,4,0,3,2,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1
3,2,0,5,September,1,4,0,20,5,0,4,0,4,0,-1,1,1,28,5,0,-1,-1,-1,-1,0,3,2,0,0,1,0,0,0,0,0,0,0,9,6,0,1,1,3,3,1,0,38,5,4,4,2,0,30,5,0,2,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0
1,1,0,5,March,4,2,0,4,2,0,2,1,1,0,-1,1,2,21,4,4,1,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,9,2,1,0,0,4,4,3,0,10,3,2,1,1,0,7,3,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
5,4,0,4,April,4,1,0,7,3,0,4,1,5,1,3,0,2,21,4,0,-1,-1,-1,-1,0,7,4,0,0,0,0,0,0,1,0,0,0,9,4,0,0,1,1,4,3,0,14,4,3,1,2,0,14,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
4,4,0,6,November,3,6,0,27,5,1,2,0,3,0,-1,1,1,39,5,3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,9,4,0,0,1,4,3,4,0,39,5,3,1,4,0,30,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
4,4,1,6,November,1,2,0,7,3,0,2,0,4,0,-1,1,3,18,4,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,2,3,2,0,16,5,3,2,3,1,11,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3,1,0,6,December,1,6,0,30,5,1,1,0,5,0,-1,0,2,30,5,3,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,9,1,1,1,1,2,4,4,0,31,5,3,2,1,0,25,5,1,2,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
1,2,1,5,April,1,6,0,20,5,1,1,0,3,0,-1,0,2,5,2,4,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,9,2,1,0,1,4,2,4,1,27,5,1,2,3,0,26,5,0,3,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4,3,1,3,January,4,2,0,0,1,0,3,1,2,1,4,1,1,8,3,2,1,1,2,0,1,3,2,1,0,1,1,0,0,0,0,0,0,9,2,0,1,1,4,4,4,0,11,4,3,1,4,0,10,3,0,3,1,1,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
5,5,1,3,January,3,2,0,1,1,0,2,0,5,0,-1,0,2,8,3,1,0,0,1,1,0,4,3,0,0,1,1,0,0,0,1,0,0,9,4,1,0,0,3,4,2,0,10,3,4,3,3,0,10,3,0,1,0,0,1,1,0,1,0,0,4,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0
3,1,1,5,March,3,1,0,11,4,0,5,0,2,1,3,1,3,38,5,2,1,0,3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,9,6,0,0,0,3,2,4,0,39,5,2,3,4,1,29,5,1,3,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1
3,2,1,6,December,1,2,0,22,5,1,1,0,3,1,1,1,3,37,5,3,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,9,3,1,0,0,5,1,1,0,32,5,2,3,3,0,26,5,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
5,1,1,5,February,2,3,0,11,4,0,4,0,5,1,4,1,1,24,4,5,1,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3,1,0,0,4,4,4,1,34,5,2,3,4,0,28,5,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
2,3,1,3,December,4,1,0,0,1,0,1,1,1,1,2,0,2,4,2,1,1,1,1,1,0,8,4,1,0,0,1,0,0,1,1,0,0,9,5,1,0,0,4,2,3,0,3,2,1,2,4,1,3,2,1,1,1,0,1,0,0,1,0,0,4,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
2,1,0,5,July,2,1,0,7,3,0,3,0,5,0,-1,1,1,14,3,2,1,1,2,0,1,1,1,1,0,1,0,1,0,0,1,0,0,9,2,0,0,1,5,1,1,1,24,5,3,2,2,0,20,5,1,3,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0
5,2,1,3,January,2,4,0,7,3,0,2,0,5,0,-1,0,2,4,2,1,0,1,2,0,0,4,3,0,0,0,1,1,0,1,0,0,1,9,3,1,0,0,3,2,1,1,9,3,1,3,4,0,9,3,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
1,1,1,5,February,1,1,0,11,4,0,3,0,4,0,-1,0,2,30,5,2,1,1,2,1,0,4,3,0,0,0,1,0,0,0,0,0,0,9,1,1,0,1,1,2,4,0,36,5,3,3,2,1,25,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
5,5,1,6,November,1,5,1,32,5,0,4,0,5,1,2,1,1,32,5,5,1,1,3,0,0,1,1,1,0,0,1,0,0,0,0,1,0,9,4,0,0,0,3,3,2,1,23,5,2,3,2,0,24,5,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1,2,0,2,November,3,3,0,0,1,0,1,0,1,0,-1,0,2,2,1,1,1,0,1,1,1,4,3,1,0,1,1,0,1,0,0,0,0,9,3,0,0,0,4,2,2,0,2,2,3,4,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
4,1,1,5,October,4,2,0,8,3,0,4,1,3,0,-1,1,3,28,5,3,1,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,9,4,0,0,1,4,2,1,0,32,5,3,2,1,0,19,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
3,1,1,4,May,5,5,1,6,3,0,4,0,5,1,4,1,1,18,4,3,1,1,3,1,1,4,3,1,0,1,1,0,0,1,1,0,0,9,6,0,0,1,1,4,4,0,23,5,2,1,4,0,19,5,0,3,1,1,1,0,0,1,1,1,4,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0
5,4,0,5,October,2,2,0,3,2,0,1,0,3,1,2,1,1,8,3,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,9,5,0,0,1,4,2,3,1,11,4,1,2,4,0,12,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
5,5,1,4,October,4,1,0,7,3,0,2,0,4,1,4,1,1,13,3,2,1,0,1,0,1,8,4,1,0,1,0,1,1,0,1,1,0,9,4,0,0,1,3,4,4,0,6,3,1,4,1,1,3,2,1,1,1,0,1,0,1,1,1,0,4,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
1,1,0,3,January,2,1,0,3,2,0,1,1,1,0,-1,1,3,2,1,2,1,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,9,5,0,0,0,3,2,4,1,8,3,1,4,1,1,6,3,1,1,1,1,1,1,1,1,1,0,2,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
5,1,0,4,January,3,1,0,7,3,0,4,0,2,0,-1,1,1,7,2,3,1,0,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,9,6,0,0,1,1,2,2,1,6,3,4,2,3,0,5,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0
1,1,1,4,December,2,5,0,7,3,0,2,0,3,1,2,1,1,12,3,3,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,3,3,1,0,17,5,2,2,2,0,17,5,0,3,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
5,3,1,2,February,2,1,0,0,1,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,8,4,0,0,1,0,0,0,0,1,0,0,9,5,0,0,1,2,4,1,0,2,2,4,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2,1,0,3,January,2,1,0,2,2,0,1,1,1,0,-1,1,1,1,1,1,1,0,1,1,0,4,3,0,0,1,1,1,0,0,0,0,0,9,5,0,0,0,2,3,4,0,8,3,4,2,1,1,8,3,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
4,3,1,5,May,2,1,0,15,4,0,3,0,3,0,-1,1,1,27,5,3,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9,4,1,0,0,3,4,1,0,35,5,2,2,3,1,26,5,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0
5,4,0,5,March,4,1,0,9,3,0,3,0,5,1,4,1,1,19,4,2,1,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,9,4,0,0,0,2,2,1,0,25,5,4,4,2,1,14,4,1,2,0,1,1,1,1,1,1,1,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
3,3,0,2,December,3,2,0,0,1,0,2,0,1,0,-1,1,1,0,1,3,0,1,2,1,0,1,1,1,0,0,1,1,0,0,0,0,1,9,4,0,0,0,4,1,1,0,2,2,1,2,3,0,2,2,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
2,5,0,4,May,5,6,0,9,3,0,3,0,5,0,-1,1,3,15,3,3,1,1,3,0,1,1,1,1,0,0,1,0,0,1,1,0,0,9,6,1,0,0,3,4,4,0,21,5,1,1,2,1,15,4,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
5,3,0,6,February,1,5,0,43,5,1,4,0,5,0,-1,1,3,51,5,4,1,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,9,6,0,0,0,3,1,2,0,40,5,5,1,2,0,30,5,1,2,0,0,0,1,0,1,0,0,2,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0
1,1,1,5,December,1,1,0,12,4,0,3,0,4,0,-1,0,2,32,5,2,1,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,9,4,0,0,1,2,4,2,0,37,5,4,2,4,0,28,5,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1,2,1,5,August,1,2,0,2,2,0,3,0,1,0,-1,1,1,18,4,4,1,0,2,0,0,1,1,1,0,1,0,1,0,1,0,0,0,9,7,1,0,1,2,3,4,1,25,5,5,1,1,0,19,5,0,3,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
4,2,0,5,August,1,6,0,27,5,1,1,0,4,0,-1,1,3,18,4,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,9,3,1,1,1,3,4,1,0,35,5,5,2,1,0,28,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1,1,1,4,July,3,2,0,3,2,0,2,0,2,0,-1,1,1,18,4,0,-1,-1,-1,-1,0,5,3,0,0,0,0,1,0,0,0,0,0,9,2,0,1,1,2,3,3,0,9,3,3,2,4,0,8,3,0,3,0,0,1,0,0,0,1,1,4,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
5,4,1,4,June,4,1,0,7,3,0,2,0,1,1,1,1,1,14,3,2,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,4,4,0,25,5,3,3,4,1,18,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0
1,1,0,6,August,2,3,0,29,5,1,1,0,4,0,-1,0,1,37,5,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,6,0,0,1,2,2,3,0,37,5,3,4,4,0,29,5,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
5,2,0,5,May,3,5,1,19,5,0,4,0,1,1,3,1,1,28,5,0,-1,-1,-1,-1,0,3,2,0,0,1,0,0,0,0,0,0,0,9,2,0,0,1,4,1,2,0,15,4,2,4,2,0,15,4,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
2,2,0,5,January,4,2,0,1,1,0,2,0,2,1,3,1,1,15,3,1,0,0,1,0,0,4,3,0,0,1,1,0,0,0,0,0,0,9,3,1,1,1,1,1,1,0,10,3,4,3,1,0,8,3,0,3,1,1,1,1,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
4,3,1,5,April,3,1,0,8,3,0,2,0,2,0,-1,0,1,12,3,3,1,0,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,9,1,0,1,1,1,1,4,0,4,2,4,3,4,0,3,2,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0
5,5,1,6,September,1,1,0,13,4,1,2,0,1,1,1,1,1,37,5,1,1,0,1,0,1,8,4,0,0,0,0,1,1,0,1,0,0,2,5,0,1,1,4,2,4,0,38,5,3,3,2,0,27,5,0,2,0,1,0,1,0,1,0,0,4,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
4,4,1,4,March,3,1,0,9,3,0,4,0,2,1,2,1,1,13,3,4,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,9,1,1,0,0,4,1,3,0,25,5,2,1,2,0,23,5,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0
1,2,1,6,April,3,1,0,11,4,0,2,0,5,0,-1,1,1,49,5,4,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,9,4,0,1,0,3,3,1,0,27,5,1,2,4,0,26,5,1,2,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
3,2,0,3,February,3,2,0,0,1,0,2,1,1,1,2,1,1,3,2,2,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,9,5,0,0,1,3,3,2,0,6,3,2,3,1,0,2,2,1,3,1,0,1,0,1,1,1,0,4,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1
5,2,0,6,March,5,5,0,28,5,1,1,0,4,1,4,1,3,26,5,0,-1,-1,-1,-1,1,3,2,0,0,1,1,1,0,0,1,0,0,9,3,0,0,1,1,2,1,1,33,5,2,2,3,0,25,5,0,2,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
4,3,0,2,December,2,2,0,0,1,0,1,0,1,1,2,1,3,0,1,2,1,0,1,1,0,3,2,0,0,1,0,0,0,0,0,0,0,9,3,1,0,1,3,3,4,0,0,1,1,3,4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
4,1,0,5,January,2,3,0,20,5,0,5,1,3,0,-1,0,2,19,4,0,-1,-1,-1,-1,0,3,2,0,0,1,0,0,0,0,0,0,0,9,6,1,1,0,3,4,1,1,20,5,1,4,1,0,20,5,1,2,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
2,5,0,4,December,1,2,0,9,3,0,2,0,5,0,-1,1,4,14,3,0,-1,-1,-1,-1,0,8,4,0,0,0,0,0,0,0,1,0,0,9,3,0,0,1,2,4,3,0,21,5,4,4,2,1,19,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
5,5,0,3,March,1,1,0,5,2,0,2,0,2,0,-1,1,1,5,2,4,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,9,6,1,0,0,5,4,1,1,10,3,2,3,3,0,6,3,0,3,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1
3,5,1,3,October,2,2,0,2,2,0,2,0,2,1,1,0,2,7,2,1,1,0,1,0,1,10,5,0,0,0,0,0,0,1,0,0,1,9,3,0,1,0,3,2,4,0,4,2,4,3,3,1,6,3,0,3,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0
1,1,0,5,November,1,2,0,13,4,0,3,0,5,0,-1,1,1,29,5,2,1,1,2,0,1,1,1,1,0,0,1,0,0,0,1,0,0,9,7,1,0,0,3,4,4,0,13,4,4,3,4,0,16,5,0,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,2,1,3,April,5,2,0,0,1,0,2,1,1,1,4,1,3,5,2,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,4,2,4,0,9,3,1,3,3,0,4,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0
5,5,1,2,November,2,2,1,0,1,0,1,0,1,0,-1,1,3,1,1,0,-1,-1,-1,-1,0,9,4,0,0,1,1,0,0,0,1,1,0,9,1,1,1,1,1,2,4,0,1,1,4,3,1,0,3,2,0,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
4,2,1,4,July,3,1,0,5,2,0,2,0,3,0,-1,0,3,8,3,3,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,2,2,0,1,1,3,2,4,0,14,4,2,4,3,0,12,4,0,3,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0
4,3,0,4,April,2,1,0,4,2,0,2,0,2,1,2,1,3,16,4,1,1,1,2,1,0,8,4,0,0,0,1,0,0,0,1,0,0,9,4,0,0,1,4,2,4,0,11,4,2,2,3,0,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
3,5,1,5,December,1,1,1,22,5,0,5,0,5,0,-1,0,2,25,4,3,1,1,3,0,1,1,1,1,0,1,0,1,1,1,0,1,0,9,5,0,0,1,1,4,4,0,19,5,2,1,4,0,14,4,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
5,5,1,5,May,4,2,0,11,4,1,1,0,4,0,-1,1,4,37,5,0,-1,-1,-1,-1,0,8,4,0,0,0,1,0,0,1,1,1,1,9,6,1,1,0,4,3,3,0,30,5,1,3,4,0,19,5,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
2,4,0,6,September,5,2,0,2,2,1,1,1,1,1,4,1,3,15,3,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,9,3,1,0,1,3,1,1,0,7,3,4,3,3,0,8,3,1,2,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0
4,3,1,6,August,4,2,0,7,3,0,1,0,1,1,4,0,2,14,3,4,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,5,0,1,1,3,4,2,0,18,5,2,4,4,1,13,4,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0
3,4,1,6,May,1,3,0,29,5,0,5,0,4,0,-1,1,1,26,5,2,1,1,3,0,1,1,1,1,0,0,1,0,0,0,1,0,0,9,4,0,0,0,4,2,2,0,38,5,2,1,3,0,29,5,0,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
